"","zbin","vai","plot"
"1",0,0,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"2",1,0.0132579170553174,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"3",2,0.0569466657965751,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"4",3,0.0791157432143362,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"5",4,0.125314982320188,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"6",5,0.151140533072149,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"7",6,0.612082285744682,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"8",7,0.745437933380318,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"9",8,0.832441358969914,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"10",9,0.630490900171927,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"11",10,0.333570883612018,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"12",11,0.510009301564924,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"13",12,0.108717677075407,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"14",13,0.278908349339506,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"15",14,0.142884724126333,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"16",15,0.189496363031258,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"17",16,0.328423077027639,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"18",17,0.330307582068198,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"19",18,0.331337530565246,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"20",19,0.0392168340207163,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"21",20,0.0321702617093262,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"22",21,0.0325111869065484,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"23",22,0.0177383943699037,"hbefise_2017_p3_t1_output_hit_matrix.csv"
