"","zbin","vai","plot"
"1",0,0,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"2",1,0,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"3",2,0.292827178709851,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"4",3,0.623372482294189,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"5",4,0.921365511320987,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"6",5,1.38152231603961,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"7",6,1.12268005570042,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"8",7,0.65569870909061,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"9",8,0.244741365507618,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"10",9,0.220548917332673,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"11",10,0.268289541274388,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"12",11,0.164562096663066,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"13",12,0.387621438962747,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"14",13,0.259845111928964,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"15",14,0.320715194712053,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"16",15,0.0854067927069049,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"17",16,0.11591325162422,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"18",17,0.15779896746336,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"19",18,0.338857822926653,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"20",19,0.227517763736326,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"21",20,0,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"22",21,0.0302446594052092,"HBISE_2016_p1_t3_output_hit_matrix.csv"
"23",22,0.000881027056229633,"HBISE_2016_p1_t3_output_hit_matrix.csv"
