"","zbin","vai","plot"
"1",0,0,"ISEp3t3_output_hit_matrix.csv"
"2",1,0.197727739958144,"ISEp3t3_output_hit_matrix.csv"
"3",2,0.850675742296064,"ISEp3t3_output_hit_matrix.csv"
"4",3,0.546273517492652,"ISEp3t3_output_hit_matrix.csv"
"5",4,0.698256029512098,"ISEp3t3_output_hit_matrix.csv"
"6",5,0.369020454677793,"ISEp3t3_output_hit_matrix.csv"
"7",6,0.324199470858764,"ISEp3t3_output_hit_matrix.csv"
"8",7,0.640677406126212,"ISEp3t3_output_hit_matrix.csv"
"9",8,1.04309282558411,"ISEp3t3_output_hit_matrix.csv"
"10",9,1.22519419005508,"ISEp3t3_output_hit_matrix.csv"
"11",10,0.585462467455907,"ISEp3t3_output_hit_matrix.csv"
"12",11,0.357593384629535,"ISEp3t3_output_hit_matrix.csv"
"13",12,0.228851042705774,"ISEp3t3_output_hit_matrix.csv"
"14",13,0.113911446003552,"ISEp3t3_output_hit_matrix.csv"
"15",14,0.0427905891588998,"ISEp3t3_output_hit_matrix.csv"
"16",15,0.186587052684088,"ISEp3t3_output_hit_matrix.csv"
"17",16,0,"ISEp3t3_output_hit_matrix.csv"
"18",17,0,"ISEp3t3_output_hit_matrix.csv"
"19",18,0,"ISEp3t3_output_hit_matrix.csv"
"20",19,0.165794433233328,"ISEp3t3_output_hit_matrix.csv"
