"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"2",1,0.0292121444940531,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"3",2,1.21734254969825,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"4",3,0.869214383489057,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"5",4,0.650275162083645,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"6",5,0.237007359641778,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"7",6,0.35391608880185,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"8",7,0.0583438409239433,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"9",8,0.162932462387039,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"10",9,0.520438198129538,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"11",10,0.114220101530146,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"12",11,0.0110690474031643,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"13",12,0.018367896329214,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"14",13,0.0519639626569094,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"15",14,0.148605198259789,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"16",15,0.245946792746818,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"17",16,0.44025934045273,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"18",17,0.317742249762266,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"19",18,0.566645027422858,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"20",19,0.179769395577652,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"21",20,0.359323838757258,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"22",21,0.267935961061585,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"23",22,0.00486116257316225,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
