"","zbin","vai","plot"
"1",0,0,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"2",1,0.046798136297401,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"3",2,0.139778134396843,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"4",3,0.35386715478398,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"5",4,0.39424574031243,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"6",5,0.263601008282806,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"7",6,0.385467593170229,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"8",7,0.272819894253355,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"9",8,0.371328453417047,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"10",9,0.694396176126132,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"11",10,0.443712394614248,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"12",11,0.126887807520857,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"13",12,0.307580793199978,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"14",13,0.393201205012207,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"15",14,0.44065960510896,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"16",15,0.417497921929,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"17",16,0.450927962011763,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"18",17,0.339948486920568,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"19",18,0.354807455340852,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"20",19,0.364837298260966,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"21",20,0.375309567661776,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"22",21,0.144359698017277,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"23",22,0.134609403387271,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"24",23,0.0182842603995893,"HBISE_2016_p6_t1_output_hit_matrix.csv"
"25",24,0.0312571496071081,"HBISE_2016_p6_t1_output_hit_matrix.csv"
