"","zbin","vai","plot"
"1",0,0,"ISEp2t4_output_hit_matrix.csv"
"2",1,0.0259859709325634,"ISEp2t4_output_hit_matrix.csv"
"3",2,0.628431302457478,"ISEp2t4_output_hit_matrix.csv"
"4",3,0.816846790268816,"ISEp2t4_output_hit_matrix.csv"
"5",4,0.708459093862377,"ISEp2t4_output_hit_matrix.csv"
"6",5,1.20164652546422,"ISEp2t4_output_hit_matrix.csv"
"7",6,1.6461153902369,"ISEp2t4_output_hit_matrix.csv"
"8",7,1.16630436756481,"ISEp2t4_output_hit_matrix.csv"
"9",8,0.549881164724506,"ISEp2t4_output_hit_matrix.csv"
"10",9,0,"ISEp2t4_output_hit_matrix.csv"
"11",10,0.106207991508334,"ISEp2t4_output_hit_matrix.csv"
"12",11,0.197690575953729,"ISEp2t4_output_hit_matrix.csv"
"13",12,0,"ISEp2t4_output_hit_matrix.csv"
"14",13,0,"ISEp2t4_output_hit_matrix.csv"
"15",14,0,"ISEp2t4_output_hit_matrix.csv"
"16",15,0.0886740441892795,"ISEp2t4_output_hit_matrix.csv"
"17",16,0,"ISEp2t4_output_hit_matrix.csv"
"18",17,0,"ISEp2t4_output_hit_matrix.csv"
"19",18,0,"ISEp2t4_output_hit_matrix.csv"
"20",19,0,"ISEp2t4_output_hit_matrix.csv"
"21",20,0.118239525130202,"ISEp2t4_output_hit_matrix.csv"
