"","zbin","vai","plot"
"1",0,0,"ISEp10t3_output_hit_matrix.csv"
"2",1,0.0087509440858585,"ISEp10t3_output_hit_matrix.csv"
"3",2,0.527553202060553,"ISEp10t3_output_hit_matrix.csv"
"4",3,0.952482023209975,"ISEp10t3_output_hit_matrix.csv"
"5",4,1.33864378495888,"ISEp10t3_output_hit_matrix.csv"
"6",5,0.849254615755735,"ISEp10t3_output_hit_matrix.csv"
"7",6,0.862369043497509,"ISEp10t3_output_hit_matrix.csv"
"8",7,1.11255094431831,"ISEp10t3_output_hit_matrix.csv"
"9",8,0.365878893204432,"ISEp10t3_output_hit_matrix.csv"
"10",9,0.106802176195892,"ISEp10t3_output_hit_matrix.csv"
"11",10,0.126152289202193,"ISEp10t3_output_hit_matrix.csv"
"12",11,0.0709895692484988,"ISEp10t3_output_hit_matrix.csv"
"13",12,0.0889187118024986,"ISEp10t3_output_hit_matrix.csv"
"14",13,0.0574082686602904,"ISEp10t3_output_hit_matrix.csv"
"15",14,0.175082770076644,"ISEp10t3_output_hit_matrix.csv"
"16",15,0.0792485155146406,"ISEp10t3_output_hit_matrix.csv"
"17",16,0.232602644685191,"ISEp10t3_output_hit_matrix.csv"
"18",17,0.206069752985827,"ISEp10t3_output_hit_matrix.csv"
"19",18,0.0943819803351379,"ISEp10t3_output_hit_matrix.csv"
"20",19,0.0598183657126793,"ISEp10t3_output_hit_matrix.csv"
"21",20,0.000882931702951953,"ISEp10t3_output_hit_matrix.csv"
"22",21,0.00161935964833591,"ISEp10t3_output_hit_matrix.csv"
"23",22,0.00374188814457833,"ISEp10t3_output_hit_matrix.csv"
