"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"2",1,0.020873479531022,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"3",2,0.358764724671069,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"4",3,0.475695675515686,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"5",4,0.268523883556203,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"6",5,0.689573912625092,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"7",6,0.410998332063983,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"8",7,0.196574615602747,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"9",8,0.484594462889956,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"10",9,0.439613082969233,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"11",10,0.217933799250482,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"12",11,0.179957167686153,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"13",12,0.200102468405975,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"14",13,0.128678540090637,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"15",14,0.0170878879163948,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"16",15,0.0211621986141684,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"17",16,0.0812749496538006,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"18",17,0.0842539944767281,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"19",18,0.0275349528124251,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"20",19,0.0115553618291822,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"21",20,0.14346469486866,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"22",21,0.209113795140164,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"23",22,0.31176038925165,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"24",23,0.099621419654571,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"25",24,0.0504238136470259,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"26",25,0.120745511063918,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
