"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"2",1,0.0880471405280405,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"3",2,0.543734736631104,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"4",3,0.576892473652841,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"5",4,0.593902814213766,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"6",5,0.483458462573371,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"7",6,0.18856730348841,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"8",7,0.720108416531183,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"9",8,0.510043323301346,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"10",9,0.148701755442879,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"11",10,0.243640975681937,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"12",11,0.135638905575818,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"13",12,0.298753487491665,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"14",13,0.0536387140106706,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"15",14,0.162575290290974,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"16",15,0.153036633297259,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"17",16,0.0196963014794745,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"18",17,0.00534900713229145,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"19",18,0.0561016880878771,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"20",19,0.047731450915854,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"21",20,0.0014181467781776,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
