"","zbin","vai","plot"
"1",0,0,"ISEp1t2_output_hit_matrix.csv"
"2",1,0.02188328713029,"ISEp1t2_output_hit_matrix.csv"
"3",2,0.108868406262159,"ISEp1t2_output_hit_matrix.csv"
"4",3,0.601806954610351,"ISEp1t2_output_hit_matrix.csv"
"5",4,1.44984311200025,"ISEp1t2_output_hit_matrix.csv"
"6",5,0.55440476236269,"ISEp1t2_output_hit_matrix.csv"
"7",6,1.26081939348955,"ISEp1t2_output_hit_matrix.csv"
"8",7,0.430245068330979,"ISEp1t2_output_hit_matrix.csv"
"9",8,0.376254472464506,"ISEp1t2_output_hit_matrix.csv"
"10",9,0.014568030023471,"ISEp1t2_output_hit_matrix.csv"
"11",10,0.0228019309467738,"ISEp1t2_output_hit_matrix.csv"
"12",11,0.526118825792794,"ISEp1t2_output_hit_matrix.csv"
"13",12,0.00954753276590633,"ISEp1t2_output_hit_matrix.csv"
"14",13,0.292061406213167,"ISEp1t2_output_hit_matrix.csv"
"15",14,0.665695763657556,"ISEp1t2_output_hit_matrix.csv"
"16",15,0.0491394476178047,"ISEp1t2_output_hit_matrix.csv"
"17",16,0.367073474554828,"ISEp1t2_output_hit_matrix.csv"
"18",17,0.193292823357304,"ISEp1t2_output_hit_matrix.csv"
"19",18,0.129387415405478,"ISEp1t2_output_hit_matrix.csv"
"20",19,0.161990180631154,"ISEp1t2_output_hit_matrix.csv"
"21",20,0.113182723794467,"ISEp1t2_output_hit_matrix.csv"
"22",21,0.0246377582310659,"ISEp1t2_output_hit_matrix.csv"
"23",22,0.0964224340381951,"ISEp1t2_output_hit_matrix.csv"
