"","zbin","vai","plot"
"1",0,0,"ISEp3t5_output_hit_matrix.csv"
"2",1,0.00594074521462265,"ISEp3t5_output_hit_matrix.csv"
"3",2,0.698375770035663,"ISEp3t5_output_hit_matrix.csv"
"4",3,0.809745988606423,"ISEp3t5_output_hit_matrix.csv"
"5",4,0.433770137805448,"ISEp3t5_output_hit_matrix.csv"
"6",5,0.661743548073426,"ISEp3t5_output_hit_matrix.csv"
"7",6,0.593570235149586,"ISEp3t5_output_hit_matrix.csv"
"8",7,0.441538711676111,"ISEp3t5_output_hit_matrix.csv"
"9",8,0.608751461273029,"ISEp3t5_output_hit_matrix.csv"
"10",9,0.63666010066308,"ISEp3t5_output_hit_matrix.csv"
"11",10,0.219603460524825,"ISEp3t5_output_hit_matrix.csv"
"12",11,0.446485660663897,"ISEp3t5_output_hit_matrix.csv"
"13",12,0.412512909515019,"ISEp3t5_output_hit_matrix.csv"
"14",13,0.348543360379623,"ISEp3t5_output_hit_matrix.csv"
"15",14,0.556393039357326,"ISEp3t5_output_hit_matrix.csv"
"16",15,0.392363615000239,"ISEp3t5_output_hit_matrix.csv"
"17",16,0.122883656332566,"ISEp3t5_output_hit_matrix.csv"
"18",17,0.00060289731952166,"ISEp3t5_output_hit_matrix.csv"
"19",18,0.070487001065623,"ISEp3t5_output_hit_matrix.csv"
