"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"2",1,0.112956009220024,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"3",2,0.289921667375873,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"4",3,0.263658314764652,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"5",4,0.622869683348405,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"6",5,0.769716612614262,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"7",6,0.865938894667672,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"8",7,1.17020333241623,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"9",8,0.533351564827947,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"10",9,0.492447999064983,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"11",10,0.517264476802685,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"12",11,0.242918521640845,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"13",12,0.0679224050623348,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"14",13,0.565998289172617,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"15",14,0.271544152020844,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"16",15,0.0688798861750424,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"17",16,0.13599541412473,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"18",17,0.245001066025426,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"19",18,0.0879309736795322,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"20",19,0.215167211733362,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"21",20,0.00150937735702303,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"22",21,0.0467037443582238,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"23",22,0.0555135043898694,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"24",23,0.0651886686647841,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"25",24,0,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
"26",25,0.0030147529011008,"hbef_ise_2017_p10_t1_output_hit_matrix.csv"
