"","zbin","vai","plot"
"1",0,0,"ISEp6t2_output_hit_matrix.csv"
"2",1,0.0337049140032784,"ISEp6t2_output_hit_matrix.csv"
"3",2,0.198075288897269,"ISEp6t2_output_hit_matrix.csv"
"4",3,0.336366295119017,"ISEp6t2_output_hit_matrix.csv"
"5",4,0.251546148062888,"ISEp6t2_output_hit_matrix.csv"
"6",5,0.175271500897837,"ISEp6t2_output_hit_matrix.csv"
"7",6,0.0917545269650522,"ISEp6t2_output_hit_matrix.csv"
"8",7,0.443964669631794,"ISEp6t2_output_hit_matrix.csv"
"9",8,0.732621815528837,"ISEp6t2_output_hit_matrix.csv"
"10",9,0.717259392908426,"ISEp6t2_output_hit_matrix.csv"
"11",10,0.476118992534471,"ISEp6t2_output_hit_matrix.csv"
"12",11,0.419895962248294,"ISEp6t2_output_hit_matrix.csv"
"13",12,0.86664540968849,"ISEp6t2_output_hit_matrix.csv"
"14",13,0.189889798967206,"ISEp6t2_output_hit_matrix.csv"
"15",14,0.0884382871301968,"ISEp6t2_output_hit_matrix.csv"
"16",15,0.00111206170614474,"ISEp6t2_output_hit_matrix.csv"
"17",16,0.0128813353023612,"ISEp6t2_output_hit_matrix.csv"
"18",17,0.0366477009451042,"ISEp6t2_output_hit_matrix.csv"
"19",18,0.170318861614126,"ISEp6t2_output_hit_matrix.csv"
"20",19,0.349294539611137,"ISEp6t2_output_hit_matrix.csv"
"21",20,0.0852626932499889,"ISEp6t2_output_hit_matrix.csv"
"22",21,0.173558966500757,"ISEp6t2_output_hit_matrix.csv"
