"","zbin","vai","plot"
"1",0,0,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"2",1,0.0137363195056457,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"3",2,0.435070964422244,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"4",3,0.960068158724984,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"5",4,1.03545536895887,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"6",5,0.560424854934214,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"7",6,0.511891813154385,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"8",7,0.50488527987355,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"9",8,0.464075302346252,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"10",9,0.462086062613076,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"11",10,0.17984781648795,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"12",11,0.324342625361062,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"13",12,0.226345042768439,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"14",13,0.106322121400097,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"15",14,0.20030906620258,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"16",15,0.229020487251124,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"17",16,0.106002047593497,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"18",17,0.181869519674003,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"19",18,0.16091089525477,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"20",19,0.185137990288171,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"21",20,0.0919845575606859,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"22",21,0.197764477783789,"HBISE_2016_p10_t4_output_hit_matrix.csv"
"23",22,0.0819540962502511,"HBISE_2016_p10_t4_output_hit_matrix.csv"
