"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"2",1,0.00076143713970299,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"3",2,0.0717586408344299,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"4",3,0.105273197229933,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"5",4,0.179928636119802,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"6",5,0.180020104579739,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"7",6,0.976180476132919,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"8",7,0.882734942807217,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"9",8,1.42664958516993,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"10",9,0.635831992325549,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"11",10,0.784593291235521,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"12",11,0.408271532289768,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"13",12,0.555395183216586,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"14",13,0.335542120263803,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"15",14,0.317045402004222,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"16",15,0.133772153827871,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"17",16,0.107495955176774,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"18",17,0.14231838237195,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"19",18,0.189251302524135,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"20",19,0.349788081826822,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"21",20,0.050285491173787,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"22",21,0.0500353406175879,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"23",22,0.0312714612396081,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
