"","zbin","vai","plot"
"1",0,0,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"2",1,0.0860152541423832,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"3",2,0.479408056915112,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"4",3,1.15683839950117,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"5",4,0.416492437819048,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"6",5,0.62276495973747,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"7",6,0.319070388377418,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"8",7,0.343334499361379,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"9",8,0.55407204477224,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"10",9,0.175086247249161,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"11",10,0.505056544048218,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"12",11,0.248134698382379,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"13",12,0.0369594109999176,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"14",13,0.182839610860146,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"15",14,0.0908779195845216,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"16",15,0.00139254481143068,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"17",16,0.0466608594205999,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"18",17,0.284578055040772,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"19",18,0.0169422845018401,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"20",19,0.0213094465307809,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"21",20,0.0524429095185536,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"22",21,0.0702165358572131,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"23",22,0.0118332439219342,"hbefise_2017_p3_t2_output_hit_matrix.csv"
"24",23,0.00097343080812742,"hbefise_2017_p3_t2_output_hit_matrix.csv"
