"","zbin","vai","plot"
"1",0,0,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"2",1,0.000107934626849951,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"3",2,0.0473946247438187,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"4",3,0.12903410669496,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"5",4,0.239778204361955,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"6",5,0.219036475248041,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"7",6,0.608503288321877,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"8",7,0.991829542044269,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"9",8,1.75928674536538,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"10",9,1.39610253272773,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"11",10,0.738722380938812,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"12",11,0.502741367994732,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"13",12,0.117061710991041,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"14",13,0.104858155757294,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"15",14,0.0981644148625018,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"16",15,0.116016305418617,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"17",16,0.213316214319336,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"18",17,0.0578854272826073,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"19",18,0.143272642475491,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"20",19,0.0871882368502985,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"21",20,0.14876419929543,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"22",21,0.138414218623235,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"23",22,0.0802764711572984,"HBISE_2016_p4_t4_output_hit_matrix.csv"
"24",23,0.00307109949989091,"HBISE_2016_p4_t4_output_hit_matrix.csv"
