"","zbin","vai","plot"
"1",0,0,"ISEp8t2_output_hit_matrix.csv"
"2",1,0.123016699352267,"ISEp8t2_output_hit_matrix.csv"
"3",2,1.02658417174184,"ISEp8t2_output_hit_matrix.csv"
"4",3,0.508798994599963,"ISEp8t2_output_hit_matrix.csv"
"5",4,1.16230741337521,"ISEp8t2_output_hit_matrix.csv"
"6",5,0.993120284564355,"ISEp8t2_output_hit_matrix.csv"
"7",6,0.390368107336236,"ISEp8t2_output_hit_matrix.csv"
"8",7,0.258480889321297,"ISEp8t2_output_hit_matrix.csv"
"9",8,0.3884901508888,"ISEp8t2_output_hit_matrix.csv"
"10",9,0.278353119704939,"ISEp8t2_output_hit_matrix.csv"
"11",10,0.62730197088542,"ISEp8t2_output_hit_matrix.csv"
"12",11,0.0972959796583589,"ISEp8t2_output_hit_matrix.csv"
"13",12,0.000886493720215857,"ISEp8t2_output_hit_matrix.csv"
"14",13,0.00104027574953757,"ISEp8t2_output_hit_matrix.csv"
"15",14,0.00219536996486784,"ISEp8t2_output_hit_matrix.csv"
"16",15,0.104502055795561,"ISEp8t2_output_hit_matrix.csv"
"17",16,0.237650494653768,"ISEp8t2_output_hit_matrix.csv"
"18",17,0.129775546045821,"ISEp8t2_output_hit_matrix.csv"
"19",18,0.100448100638509,"ISEp8t2_output_hit_matrix.csv"
"20",19,0.140214645231239,"ISEp8t2_output_hit_matrix.csv"
"21",20,0.0237656012427178,"ISEp8t2_output_hit_matrix.csv"
"22",21,0.0149999490785624,"ISEp8t2_output_hit_matrix.csv"
"23",22,0.00557317207660663,"ISEp8t2_output_hit_matrix.csv"
"24",23,0.00189942093470337,"ISEp8t2_output_hit_matrix.csv"
