"","zbin","vai","plot"
"1",0,0,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"2",1,0.00197398755912113,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"3",2,0.410137006036547,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"4",3,0.213783258545694,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"5",4,0.197399785035236,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"6",5,0.4280537821193,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"7",6,0.59358327504394,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"8",7,0.577149195427584,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"9",8,0.258407498593741,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"10",9,0.607053034664889,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"11",10,0.560537858358805,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"12",11,0.542613936027761,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"13",12,0.23853412594996,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"14",13,0.258809476767729,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"15",14,0.0433567039387989,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"16",15,0.291211968815799,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"17",16,0.464179502986138,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"18",17,0.279548547737155,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"19",18,0.191147002312676,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"20",19,0.227114497150822,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"21",20,0.308839310380552,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"22",21,0.0162576321429537,"HBISE_2016_p9_t5_output_hit_matrix.csv"
"23",22,0.00449774224752653,"HBISE_2016_p9_t5_output_hit_matrix.csv"
