"","zbin","vai","plot"
"1",0,0,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"2",1,0.11223716466236,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"3",2,0.725574304737193,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"4",3,0.587645716939061,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"5",4,0.278849880711608,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"6",5,0.0775119852581022,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"7",6,0.233370337158957,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"8",7,0.416815784816017,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"9",8,0.341531046809325,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"10",9,0.304209395841222,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"11",10,0.217986652640898,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"12",11,0.052956835124521,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"13",12,0.0187777145893685,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"14",13,0.0119038510649038,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"15",14,0.00800934383473776,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"16",15,0.0109662701922245,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"17",16,0.0195500781580248,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"18",17,0.012946574877204,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"19",18,0.0247231103151401,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"20",19,0.0301246545971945,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"21",20,0.0627621750959654,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"22",21,0.00828398282046798,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"23",22,0.00138647640004463,"hbefise_2017_p3_t4_output_hit_matrix.csv"
"24",23,0.000169503621388281,"hbefise_2017_p3_t4_output_hit_matrix.csv"
