"","zbin","vai","plot"
"1",0,0,"ISEp2t5_output_hit_matrix.csv"
"2",1,0.08019300505366,"ISEp2t5_output_hit_matrix.csv"
"3",2,0.660361983694177,"ISEp2t5_output_hit_matrix.csv"
"4",3,0.97012864048729,"ISEp2t5_output_hit_matrix.csv"
"5",4,0.750048111865959,"ISEp2t5_output_hit_matrix.csv"
"6",5,1.14961422101707,"ISEp2t5_output_hit_matrix.csv"
"7",6,1.65865643231949,"ISEp2t5_output_hit_matrix.csv"
"8",7,0.817407340750198,"ISEp2t5_output_hit_matrix.csv"
"9",8,0.600848169544608,"ISEp2t5_output_hit_matrix.csv"
"10",9,0.470211312449327,"ISEp2t5_output_hit_matrix.csv"
"11",10,0.109818714262922,"ISEp2t5_output_hit_matrix.csv"
"12",11,0.0168320430826939,"ISEp2t5_output_hit_matrix.csv"
"13",12,0.081730007569887,"ISEp2t5_output_hit_matrix.csv"
"14",13,0,"ISEp2t5_output_hit_matrix.csv"
"15",14,0.0266446523311937,"ISEp2t5_output_hit_matrix.csv"
"16",15,0.0167265535007895,"ISEp2t5_output_hit_matrix.csv"
"17",16,0.0521274442052304,"ISEp2t5_output_hit_matrix.csv"
"18",17,0.160198792234903,"ISEp2t5_output_hit_matrix.csv"
"19",18,0.126538647412582,"ISEp2t5_output_hit_matrix.csv"
"20",19,0,"ISEp2t5_output_hit_matrix.csv"
"21",20,0.00170211366759631,"ISEp2t5_output_hit_matrix.csv"
"22",21,0.0018166808407632,"ISEp2t5_output_hit_matrix.csv"
