"","zbin","vai","plot"
"1",0,0,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"2",1,0.00313505266112164,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"3",2,0.429137694162934,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"4",3,0.77864798721311,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"5",4,0.47389368200893,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"6",5,0.195771862558337,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"7",6,0.135082294699689,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"8",7,0.151524782777357,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"9",8,0.249677603567798,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"10",9,0.0663152994467119,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"11",10,0.0863967651319275,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"12",11,0.136278112721296,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"13",12,0.0312363824362591,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"14",13,0.0913707873442965,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"15",14,0.065662533885499,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"16",15,0.0275392550570699,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"17",16,0.00480346128073993,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"18",17,0.012528815415861,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"19",18,0.0124378784481878,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"20",19,0.0116388157794482,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"21",20,0.00772660430684747,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"22",21,0.001615215653279,"HBISE_2016_p3_t4_output_hit_matrix.csv"
"23",22,0.000111394411268778,"HBISE_2016_p3_t4_output_hit_matrix.csv"
