"","zbin","vai","plot"
"1",0,0,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"2",1,0.0364844927415251,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"3",2,0.647085920569491,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"4",3,0.571857618388526,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"5",4,0.45159924269059,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"6",5,0.419238390160236,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"7",6,0.258074518267722,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"8",7,0.0561172005025167,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"9",8,0.0949815462174663,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"10",9,0.130946128738238,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"11",10,0.2056662368143,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"12",11,0.340556398161469,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"13",12,0.0814100486175864,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"14",13,0.0896946639100465,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"15",14,0.0345884916615621,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"16",15,0.0969123098128506,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"17",16,0.110757806019316,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"18",17,0.193932744981196,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"19",18,0.0346988889132311,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"20",19,0.27297795825626,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"21",20,0.052253253687555,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"22",21,0.101434829157232,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"23",22,0.0516554807819775,"hbefise_2017_p5_t3_output_hit_matrix.csv"
"24",23,0.0893354929092169,"hbefise_2017_p5_t3_output_hit_matrix.csv"
