"","zbin","vai","plot"
"1",0,0,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"2",1,0.0312886528001889,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"3",2,0.469403075289303,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"4",3,0.91255513753549,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"5",4,0.986177461306842,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"6",5,0.712883637572854,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"7",6,0.242604550496188,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"8",7,0.0781037193684341,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"9",8,0.353070841580528,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"10",9,0.161065170432796,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"11",10,0.238721783153607,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"12",11,0.356547186440406,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"13",12,0.055326125821545,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"14",13,0.0127799137954708,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"15",14,0.00348590116413363,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"16",15,0.105010324952927,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"17",16,0.0615715657528657,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"18",17,0.46755968738602,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"19",18,0.0114412496071159,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"20",19,0.0312340726018399,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"21",20,0.0331052953920024,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"22",21,0.0906768444110179,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"23",22,0.0204610273409393,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"24",23,0.0164357879335273,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"25",24,0.00644977262375764,"hbefise_2017_p5_t1_output_hit_matrix.csv"
"26",25,0.0570882120319346,"hbefise_2017_p5_t1_output_hit_matrix.csv"
