"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"2",1,0.044690624794147,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"3",2,0.223548895933894,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"4",3,0.172806212181586,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"5",4,0.188875029953459,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"6",5,0.524492199534521,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"7",6,0.581724535922052,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"8",7,0.946320482654907,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"9",8,0.388769571878783,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"10",9,0.421071230434987,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"11",10,0.330952244543043,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"12",11,0.299566729613805,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"13",12,0.136543974322298,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"14",13,0.127579115092084,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"15",14,0.223647770854862,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"16",15,0.339510224018637,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"17",16,0.194898645195784,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"18",17,0.603948447563911,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"19",18,0.405906191962282,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"20",19,0.336389880624352,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"21",20,0.135168103781476,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"22",21,0.418631568382296,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"23",22,0.349233517393846,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"24",23,0.107791384523084,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"25",24,0.0638145395970773,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
