"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"2",1,0,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"3",2,0.133041815521686,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"4",3,0.213851348745986,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"5",4,0.387589787950473,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"6",5,0.30685159766403,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"7",6,0.40695042576354,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"8",7,0.769849667401746,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"9",8,1.4862281869784,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"10",9,0.995984517017572,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"11",10,0.774143451760188,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"12",11,0.604134627265521,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"13",12,0.58963022425329,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"14",13,0.439000794933066,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"15",14,0.128788720698947,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"16",15,0.383996206030343,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"17",16,0.0973372976177603,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"18",17,0,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"19",18,0.090737204520028,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"20",19,0.174405268344252,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
