"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"2",1,0,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"3",2,0.0572822196751129,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"4",3,0.258334861340504,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"5",4,0.470945127283636,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"6",5,0.308016924588256,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"7",6,0.300955020088862,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"8",7,0.897036750741459,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"9",8,1.71454952568819,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"10",9,0.72448222290294,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"11",10,0.347328667492631,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"12",11,0.765087306542544,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"13",12,0.208516879757882,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"14",13,0.0479340526864248,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"15",14,0.228317712477597,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"16",15,0.515952516588097,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"17",16,0.170779783404919,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"18",17,0.239928252404347,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"19",18,0.0854338067952579,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"20",19,0.19309523651892,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"21",20,0.295483868358487,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"22",21,0.00241821891123445,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
