"","zbin","vai","plot"
"1",0,0,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"2",1,0.0493388238709778,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"3",2,0.379620863797342,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"4",3,0.423771210705223,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"5",4,0.44978982181506,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"6",5,0.224688611980782,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"7",6,0.0914104904976787,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"8",7,0.69479934771118,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"9",8,0.743399237009793,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"10",9,0.732224067335235,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"11",10,0.140697377292223,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"12",11,0.305076247489755,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"13",12,0.274863220136532,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"14",13,0.192719715448995,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"15",14,0.452276388064703,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"16",15,0.323543453521068,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"17",16,0.258025017662583,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"18",17,0.367194124759072,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"19",18,0.225873036982904,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"20",19,0.28158178725444,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"21",20,0.174550222433543,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"22",21,0.270263140012058,"HBISE_2016_p9_t1_output_hit_matrix.csv"
"23",22,0.172708964215222,"HBISE_2016_p9_t1_output_hit_matrix.csv"
