"","zbin","vai","plot"
"1",0,0,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"2",1,0.0113917575721596,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"3",2,0.375021826373718,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"4",3,0.115918388387713,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"5",4,0.381253029394671,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"6",5,0.357072592349567,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"7",6,0.273148900135394,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"8",7,0.393754492144544,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"9",8,0.327462712267136,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"10",9,0.338332370437718,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"11",10,0.154207609374502,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"12",11,0.106589666045607,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"13",12,0.0289037397617115,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"14",13,0.173822088233327,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"15",14,0.0828808441016544,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"16",15,0.18296763701481,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"17",16,0.161459140647304,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"18",17,0.217047128244234,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"19",18,0.0678101558162005,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"20",19,0.21667760604549,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"21",20,0.389246312460225,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"22",21,0.459838356123168,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"23",22,0.283905846413079,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"24",23,0.108949893415621,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"25",24,0.127523370674555,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"26",25,0.0598384332188877,"HBISE_2016_p5_t4_output_hit_matrix.csv"
"27",26,0.000319804273645232,"HBISE_2016_p5_t4_output_hit_matrix.csv"
