"","zbin","vai","plot"
"1",0,0,"ISEp5t5_output_hit_matrix.csv"
"2",1,0.0397786524744754,"ISEp5t5_output_hit_matrix.csv"
"3",2,0.719358308446243,"ISEp5t5_output_hit_matrix.csv"
"4",3,0.791878143077473,"ISEp5t5_output_hit_matrix.csv"
"5",4,0.508653586735921,"ISEp5t5_output_hit_matrix.csv"
"6",5,0.630730276433617,"ISEp5t5_output_hit_matrix.csv"
"7",6,0.771959354258551,"ISEp5t5_output_hit_matrix.csv"
"8",7,0.444768300356138,"ISEp5t5_output_hit_matrix.csv"
"9",8,0.464008601593798,"ISEp5t5_output_hit_matrix.csv"
"10",9,0.0781864824951941,"ISEp5t5_output_hit_matrix.csv"
"11",10,0.633012114214113,"ISEp5t5_output_hit_matrix.csv"
"12",11,0.250568754065224,"ISEp5t5_output_hit_matrix.csv"
"13",12,0.0779360869718117,"ISEp5t5_output_hit_matrix.csv"
"14",13,0.139330093403913,"ISEp5t5_output_hit_matrix.csv"
"15",14,0.566018151575586,"ISEp5t5_output_hit_matrix.csv"
"16",15,0.103116158060866,"ISEp5t5_output_hit_matrix.csv"
"17",16,0.034329834281771,"ISEp5t5_output_hit_matrix.csv"
"18",17,0.00056205483635926,"ISEp5t5_output_hit_matrix.csv"
"19",18,0.0782513297802136,"ISEp5t5_output_hit_matrix.csv"
"20",19,0.0398358940970192,"ISEp5t5_output_hit_matrix.csv"
"21",20,0.0196542642469212,"ISEp5t5_output_hit_matrix.csv"
"22",21,0.00777959408542478,"ISEp5t5_output_hit_matrix.csv"
"23",22,0.00271042139333907,"ISEp5t5_output_hit_matrix.csv"
