"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"2",1,0.0109427304772794,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"3",2,0.353346754798209,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"4",3,0.393834862273895,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"5",4,0.628097999432057,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"6",5,0.575216861673426,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"7",6,0.534481631078022,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"8",7,0.659065236596454,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"9",8,0.126774708082674,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"10",9,0.0947238674865182,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"11",10,0.0680146950621824,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"12",11,0.353123585659725,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"13",12,0.0585815913892078,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"14",13,0.0516851720394389,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"15",14,0.193316086608876,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"16",15,0.435004954977529,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"17",16,0.274902022768278,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"18",17,0.113050711431464,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"19",18,0.0365565443367076,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"20",19,0.183134737775851,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"21",20,0.0439558047942268,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"22",21,0.0745516633050152,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"23",22,0.141031835668329,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"24",23,0.00640357668234173,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"25",24,0.000237780965832123,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
