"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"2",1,0.00905828906359057,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"3",2,1.72075010281341,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"4",3,1.27377936312977,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"5",4,1.11139632913508,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"6",5,0.426349882003549,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"7",6,0.260176857058673,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"8",7,0.324208849383726,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"9",8,0.297478326061781,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"10",9,0.222351661614851,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"11",10,0.0412812943562854,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"12",11,0.200837657142334,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"13",12,0.0761793249623698,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"14",13,0.0713677449747488,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"15",14,0.0479626742658665,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"16",15,0.380600922983166,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"17",16,0.138452160197898,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"18",17,0.108948530320728,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"19",18,0.00473264675015801,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"20",19,0.00326449411027835,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"21",20,0.116750651445288,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"22",21,0,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"23",22,0.000528626165344107,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"24",23,0.0441507639767743,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
"25",24,0.0400842316344904,"hbef_ise_2017_p1_t3_output_hit_matrix.csv"
