"","zbin","vai","plot"
"1",0,0,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"2",1,0,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"3",2,0.181419095977073,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"4",3,0.13685140588656,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"5",4,0.206940534637332,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"6",5,0.160755226463906,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"7",6,0.577514977982619,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"8",7,1.18903402705703,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"9",8,1.07695854595985,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"10",9,1.11672017131981,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"11",10,1.07537256439477,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"12",11,0.552616676654242,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"13",12,0.487454689304051,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"14",13,0.216671441784304,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"15",14,0.175521589359115,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"16",15,0.064006976499751,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"17",16,0.10330301451686,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"18",17,0.0738654623627148,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"19",18,0.206867989584626,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"20",19,0.143435918690942,"HBISE_2016_p4_t5_output_hit_matrix.csv"
"21",20,0.169655089374023,"HBISE_2016_p4_t5_output_hit_matrix.csv"
