"","zbin","vai","plot"
"1",0,0,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"2",1,0.0040821324767797,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"3",2,0.457599814144448,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"4",3,0.69051489592046,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"5",4,0.636717083865411,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"6",5,0.735834784942212,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"7",6,0.248690241838284,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"8",7,0.037615533751178,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"9",8,0.0728660061104969,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"10",9,0.060466275980832,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"11",10,0.107682065638152,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"12",11,0.205714062492738,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"13",12,0.309515034170373,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"14",13,0.298103995215181,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"15",14,0.0572476799651653,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"16",15,0.096054208603109,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"17",16,0.24340868597686,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"18",17,0.140107107859933,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"19",18,0.441957964248726,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"20",19,0.312168754266073,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"21",20,0.319428553589303,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"22",21,0.230360366414602,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"23",22,0.11539818117181,"HBISE_2016_p1_t2_output_hit_matrix.csv"
"24",23,0.0317357452924647,"HBISE_2016_p1_t2_output_hit_matrix.csv"
