"","zbin","vai","plot"
"1",0,0,"ISEp8t4_output_hit_matrix.csv"
"2",1,0.00161914344187834,"ISEp8t4_output_hit_matrix.csv"
"3",2,0.69831580167201,"ISEp8t4_output_hit_matrix.csv"
"4",3,1.13082015229741,"ISEp8t4_output_hit_matrix.csv"
"5",4,0.641008083903771,"ISEp8t4_output_hit_matrix.csv"
"6",5,1.05623748612235,"ISEp8t4_output_hit_matrix.csv"
"7",6,0.77278175271576,"ISEp8t4_output_hit_matrix.csv"
"8",7,1.24403796585839,"ISEp8t4_output_hit_matrix.csv"
"9",8,0.588461397315691,"ISEp8t4_output_hit_matrix.csv"
"10",9,0.495996074746098,"ISEp8t4_output_hit_matrix.csv"
"11",10,0.242919941171133,"ISEp8t4_output_hit_matrix.csv"
"12",11,0.12355161977065,"ISEp8t4_output_hit_matrix.csv"
"13",12,0.0403178732314406,"ISEp8t4_output_hit_matrix.csv"
"14",13,0.0533827448952376,"ISEp8t4_output_hit_matrix.csv"
"15",14,0.0200374974985209,"ISEp8t4_output_hit_matrix.csv"
"16",15,0.201010390122644,"ISEp8t4_output_hit_matrix.csv"
"17",16,0.0926263754986987,"ISEp8t4_output_hit_matrix.csv"
"18",17,0.00628085233147975,"ISEp8t4_output_hit_matrix.csv"
"19",18,0.00100549805491457,"ISEp8t4_output_hit_matrix.csv"
"20",19,0,"ISEp8t4_output_hit_matrix.csv"
"21",20,0.0005365260530765,"ISEp8t4_output_hit_matrix.csv"
