"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"2",1,0.0172660258668195,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"3",2,0.386927785673888,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"4",3,0.375565577087169,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"5",4,0.417571853896908,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"6",5,0.735511627011814,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"7",6,0.833437939470742,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"8",7,0.424383990134785,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"9",8,0.0899275187457543,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"10",9,0.411374081748129,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"11",10,0.319104462283522,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"12",11,0.0915731331915225,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"13",12,0.135586603065456,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"14",13,0.0879469495919075,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"15",14,0.0918572693322593,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"16",15,0.126110949019664,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"17",16,0.131650588335953,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"18",17,0.383263496372746,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"19",18,0.476472455533209,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"20",19,0.16758715291,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"21",20,0.304102203257047,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"22",21,0.0149496019358898,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"23",22,0.142078911491158,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"24",23,0.0563449075613277,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"25",24,0.0254775514347007,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"26",25,0.140074325935444,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"27",26,0.0635203732234891,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
"28",27,0.0031114208092387,"hbef_ise_2017_p1_t5_output_hit_matrix.csv"
