"","zbin","vai","plot"
"1",0,0,"ISEp5t1_output_hit_matrix.csv"
"2",1,0,"ISEp5t1_output_hit_matrix.csv"
"3",2,0.176011845750439,"ISEp5t1_output_hit_matrix.csv"
"4",3,0.687817969656498,"ISEp5t1_output_hit_matrix.csv"
"5",4,0.473163656310157,"ISEp5t1_output_hit_matrix.csv"
"6",5,0.431020024581048,"ISEp5t1_output_hit_matrix.csv"
"7",6,0.391280368787404,"ISEp5t1_output_hit_matrix.csv"
"8",7,0.982346550132805,"ISEp5t1_output_hit_matrix.csv"
"9",8,0.354453259802362,"ISEp5t1_output_hit_matrix.csv"
"10",9,0.488658319233652,"ISEp5t1_output_hit_matrix.csv"
"11",10,0.94044406716576,"ISEp5t1_output_hit_matrix.csv"
"12",11,1.75783389581784,"ISEp5t1_output_hit_matrix.csv"
"13",12,0.224273038796096,"ISEp5t1_output_hit_matrix.csv"
"14",13,0.0132732492408826,"ISEp5t1_output_hit_matrix.csv"
"15",14,0.470286019818251,"ISEp5t1_output_hit_matrix.csv"
"16",15,0.196317416299834,"ISEp5t1_output_hit_matrix.csv"
"17",16,0,"ISEp5t1_output_hit_matrix.csv"
"18",17,0,"ISEp5t1_output_hit_matrix.csv"
"19",18,0.000695710711163095,"ISEp5t1_output_hit_matrix.csv"
"20",19,0,"ISEp5t1_output_hit_matrix.csv"
"21",20,0,"ISEp5t1_output_hit_matrix.csv"
"22",21,0,"ISEp5t1_output_hit_matrix.csv"
"23",22,0,"ISEp5t1_output_hit_matrix.csv"
"24",23,0.0458478267940347,"ISEp5t1_output_hit_matrix.csv"
