"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"2",1,0,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"3",2,0.1082369096508,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"4",3,0.0474488516362357,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"5",4,0.197313081509753,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"6",5,0.719526101038817,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"7",6,0.294480669324383,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"8",7,0.542410067892112,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"9",8,0.856990998840647,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"10",9,1.53618607077848,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"11",10,0.836921238366318,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"12",11,0.641343919016044,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"13",12,0.410926198399252,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"14",13,0.508338169604164,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"15",14,0.424460260466135,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"16",15,0.0561847567500967,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"17",16,0.183704112586608,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"18",17,0.160804649378961,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"19",18,0.136951440705125,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"20",19,0.112924146869194,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"21",20,0,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"22",21,0.15556924996914,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"23",22,0,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"24",23,0.0312286810171252,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"25",24,0.00395646197817417,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
