"","zbin","vai","plot"
"1",0,0,"ISEp7t5_output_hit_matrix.csv"
"2",1,0.0068234523992165,"ISEp7t5_output_hit_matrix.csv"
"3",2,0.337720084035285,"ISEp7t5_output_hit_matrix.csv"
"4",3,0.352887020637997,"ISEp7t5_output_hit_matrix.csv"
"5",4,0.175782032804023,"ISEp7t5_output_hit_matrix.csv"
"6",5,0.501591192790937,"ISEp7t5_output_hit_matrix.csv"
"7",6,1.06269823103693,"ISEp7t5_output_hit_matrix.csv"
"8",7,1.09667734045607,"ISEp7t5_output_hit_matrix.csv"
"9",8,1.03488868923141,"ISEp7t5_output_hit_matrix.csv"
"10",9,1.00580640075354,"ISEp7t5_output_hit_matrix.csv"
"11",10,0.15269604525311,"ISEp7t5_output_hit_matrix.csv"
"12",11,0.303272319219479,"ISEp7t5_output_hit_matrix.csv"
"13",12,0.313358001559329,"ISEp7t5_output_hit_matrix.csv"
"14",13,0.319770223162639,"ISEp7t5_output_hit_matrix.csv"
"15",14,0.0858909815959073,"ISEp7t5_output_hit_matrix.csv"
"16",15,0.310938669299844,"ISEp7t5_output_hit_matrix.csv"
"17",16,0.228636880941953,"ISEp7t5_output_hit_matrix.csv"
"18",17,0.183606653825629,"ISEp7t5_output_hit_matrix.csv"
"19",18,0.182492923381146,"ISEp7t5_output_hit_matrix.csv"
"20",19,0.195850106796873,"ISEp7t5_output_hit_matrix.csv"
"21",20,0,"ISEp7t5_output_hit_matrix.csv"
"22",21,0,"ISEp7t5_output_hit_matrix.csv"
"23",22,0.0295110162885981,"ISEp7t5_output_hit_matrix.csv"
"24",23,0.0295110162885981,"ISEp7t5_output_hit_matrix.csv"
