"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"2",1,0.0309225389426134,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"3",2,0.0729264548654946,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"4",3,0.409016933967981,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"5",4,0.329243357252668,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"6",5,0.422483850738081,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"7",6,0.612395464218353,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"8",7,0.880419032958925,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"9",8,0.980830979058155,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"10",9,0.400517115006754,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"11",10,0.390306605604146,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"12",11,0.342000315700866,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"13",12,0.332421767981193,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"14",13,0.103564177243198,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"15",14,0.0299795009632306,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"16",15,0.127293168588507,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"17",16,0.254271147343951,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"18",17,0.217624896243094,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"19",18,0.145753971928271,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"20",19,0.444466081778179,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"21",20,0.149860004545288,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"22",21,0.125716673713908,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"23",22,0.057435899876786,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"24",23,0.0313878551155518,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
