"","zbin","vai","plot"
"1",0,0,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"2",1,0.0785985643627105,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"3",2,1.07200709737813,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"4",3,1.05222086116525,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"5",4,0.871862653201011,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"6",5,1.09770290404765,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"7",6,0.30077704819621,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"8",7,0.105211625618371,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"9",8,0.098218921649956,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"10",9,0.0931838194544202,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"11",10,0.136676439232564,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"12",11,0.032611183319772,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"13",12,0.203550795229169,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"14",13,0.107018235322913,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"15",14,0.147210426638779,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"16",15,0.300787330991462,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"17",16,0.262714015724391,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"18",17,0.213924463539792,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"19",18,0.387566004298129,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"20",19,0.201991735752281,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"21",20,0.0562813260987433,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"22",21,0.162430916097984,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"23",22,0.0183349512757709,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"24",23,0.0313438062323092,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
