"","zbin","vai","plot"
"1",0,0,"ISEp4t4_output_hit_matrix.csv"
"2",1,0,"ISEp4t4_output_hit_matrix.csv"
"3",2,0.0471913102226542,"ISEp4t4_output_hit_matrix.csv"
"4",3,0.0773971504361504,"ISEp4t4_output_hit_matrix.csv"
"5",4,0.332509395952499,"ISEp4t4_output_hit_matrix.csv"
"6",5,0.608709492273502,"ISEp4t4_output_hit_matrix.csv"
"7",6,0.756134016048962,"ISEp4t4_output_hit_matrix.csv"
"8",7,1.3045637204792,"ISEp4t4_output_hit_matrix.csv"
"9",8,1.70254605630537,"ISEp4t4_output_hit_matrix.csv"
"10",9,1.51468546123405,"ISEp4t4_output_hit_matrix.csv"
"11",10,1.22149043765067,"ISEp4t4_output_hit_matrix.csv"
"12",11,0.00424624236367283,"ISEp4t4_output_hit_matrix.csv"
"13",12,0,"ISEp4t4_output_hit_matrix.csv"
"14",13,0.109209890480675,"ISEp4t4_output_hit_matrix.csv"
"15",14,0.0460484632157972,"ISEp4t4_output_hit_matrix.csv"
"16",15,0.0506924201873186,"ISEp4t4_output_hit_matrix.csv"
"17",16,0,"ISEp4t4_output_hit_matrix.csv"
"18",17,0,"ISEp4t4_output_hit_matrix.csv"
"19",18,0.0014572079858935,"ISEp4t4_output_hit_matrix.csv"
"20",19,0.00303979756579467,"ISEp4t4_output_hit_matrix.csv"
"21",20,0.0722812073080369,"ISEp4t4_output_hit_matrix.csv"
