"","year","plot","transect","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot_1","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1",2010,NA,NA,9.57956296523077,3.33933698015385,11.8753939844615,10.1493426463846,40,9.10576923076923,6.423458129,4.61723003346154,20.9323076923077,14.1563346153846,6.76341213823077,2.95075795023077,0.230769230769231,0.00576923076923077,0.663624102692308,328.733431350769,12.3538684843846,11.7570609646923,4.61344920146154,NA,7.30438877646154,4.34717182161538,5.69066324361538,94.3093367553846,21.2884615384615,226.565384615385,4.45961538461538,0.888146981307692,16.6223102614615
"2",2011,NA,NA,8.85003853473333,3.35394433853333,12.0266894118,9.466214391,40,8.22166666666667,6.5725654304,4.48890644526667,21.2489333333333,13.4237933333333,6.65119782633333,3.0236539244,0.2,0.005,0.6882517846,237.440759109333,10.3314763618667,9.40360126146667,4.628348136,NA,6.71106672486667,4.06820616593333,6.78840753473333,93.211592466,21.4324666666667,230.69,4.56,0.873776884466667,15.9590986544
"3",2012,NA,NA,8.07306333728947,3.49995581389474,12.7859553233289,8.80659891136842,46.9736842105263,7.47550438596053,6.67068474914474,4.58988902323684,22.5322894736842,13.0125820175,6.45114113973684,2.98787376153947,0.184210526315789,0.00368421052631579,0.698645349736842,227.845952218947,9.83306028106579,10.5454647829737,5.22000536292105,NA,6.04573881584211,4.11440294077632,7.49059893917105,92.5094010611842,22.5498421052632,255.683684210526,4.79258771930263,0.881810771973684,16.12700192825
"4",2013,NA,NA,8.740737429625,3.250491263,11.2657493225625,9.3351225648125,40,8.4015625,6.8334414446875,4.1527311025625,20.3623125,12.268828125,6.35988304825,2.98091568375,0.1875,0.0046875,0.7010760475625,137.14990521,7.53878336975,7.861082780375,4.2513528240625,NA,6.7285158855,3.69310178075,9.1644885975625,90.835511403125,20.36925,224.6515625,4.225,0.8654238716875,14.502313935375
"5",2014,NA,NA,8.858610798625,3.3370446530625,12.04140604875,9.472139347625,41.25,8.378125,5.99342772525,4.4304085141875,20.9104375,13.0074484375,6.24528513725,2.8407320876875,0.5,0.0125,0.69478335675,165.83622902625,8.6031880339375,8.0177031875625,4.2675691928125,NA,6.935429842,3.9011098579375,9.8233157369375,90.176684263125,20.968125,208.04270833125,4.2270833333125,0.8688917934375,15.1675646113125
"6",2015,NA,NA,8.76305194552632,3.18331574057895,10.7902215336316,9.33080543431579,40,8.29473684210526,6.04247777684211,4.39522396347368,20.6914210526316,12.7861565789474,6.29720712347368,2.76444238852632,0.526315789473684,0.0131578947368421,0.695187291157895,188.367418809474,8.89971349089474,8.24884532736842,4.24604578752632,NA,6.91368293768421,4.10906596878947,9.6620385008421,90.3379614984211,57.7171052631579,212.317105263158,4.28157894736842,0.859695067315789,14.8450463522632
"7",2016,NA,NA,8.07081376244444,3.3580750285,11.9770585936667,8.74520888155556,40,7.63194444444444,6.55364561222222,4.291433174,19.7729444444444,11.5740319444444,5.53665400211111,2.57849853294444,1.16666666666667,0.0291666666666667,0.706789288888889,151.069643265,7.76728225766667,8.04525083422222,4.6254953425,NA,6.27071922077778,3.57742429088889,18.8808976618889,81.1191023383333,19.7796111111111,362.244444444444,4.35555555555556,0.868520615666667,14.2309155555556
"8",2017,NA,NA,8.787937298,3.50407071868421,12.8241514533421,9.468939177,40.5263157894737,8.49176065163158,6.68914096447368,4.72849661473684,20.6051315789474,13.0656436026316,6.51775805839474,3.05043207576316,0.447368421052632,0.0109210526315789,0.675921778078947,189.664071353421,9.30618416771053,8.68113082786842,4.30464922110526,NA,6.74027026881579,3.96953277671053,8.15991422471053,91.8400857763158,20.6890789473684,498.106472431579,4.0525438596579,0.8782825605,15.5350747332632
