plot,site,class,year,x,mean.height,height.2,mean.height.var,mean.height.rms,transect.length,mode.el,max.el,mode.2,max.can.ht,mean.max.ht,mean.vai,mean.peak.vai,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,sky.fraction,cover.fraction,max.ht,scan.density,rumple,clumping.index,enl,
AF_D7_0728016.CSV,Ameriflux,,2016,post,7.16722322,2.304559055,5.310992439,7.5197943,40,6.875,5.558512163,3.502288629,24.886,11.44345,7.350211519,3.215034319,0,0,0.731730769,423.076963,10.75021898,17.53595606,5.684709753,4.429945022,2.727670453,3.151458137,96.84854186,24.886,265.875,6,0.715282859,12.06276151,
AF_D8_0728016.CSV,Ameriflux,,2016,post,7.392540511,2.03394838,4.136946011,7.660494604,40,7.7,6.836543438,3.022988842,19.705,9.220375,7.91004458,3.828107465,0,0,0.679761905,90.47418025,5.229744845,7.945058156,3.446374324,4.846761698,2.588767494,1.991129565,98.00887044,22.478,265.05,3.85,0.663094782,10.13033739,
AF_D9_0728016.CSV,Ameriflux,,2016,post,5.57927791,2.43274164,5.918231886,6.074423272,40,4.575,6.558000774,2.80921104,18.682,9.720775,5.208813791,2.485664099,0,0,0.6975,76.56392023,5.761629595,6.585403909,5.242508508,4.153573011,2.77163797,16.09121453,83.90878547,18.682,349.85,6.3,0.845030939,12.96237273,
AF_D9a_0728016.CSV,Ameriflux,,2016,post,7.220363854,3.058890337,9.356810092,7.826655993,40,7.25,6.324218087,4.656123622,21.944,11.767075,6.497260591,2.840268838,0,0,0.675,128.2931466,7.626388418,8.374446031,5.146451789,5.112179231,3.426200862,9.100708346,90.89929165,21.944,324.825,5,0.818126215,15.11428571,
AF_D9b_0728016.CSV,Ameriflux,,2016,post,6.889556225,3.615536836,13.07210661,7.759593348,40,6.025,6.750380207,4.041372577,25.09,11.984375,5.067766861,2.442690831,1,0.025,0.769230769,285.9827734,11.02877578,12.81986264,7.383878342,5.134655103,4.358073494,26.58219748,73.41780252,25.09,390.8,7.575,0.888087888,16.35434412,
AF_E1_072716.CSV,Ameriflux,,2016,post,9.066257502,3.067159037,9.407464557,9.558729153,40,9.475,5.536014165,4.574104929,21.572,13.562075,6.172972643,2.549279669,0,0,0.634782609,174.7931635,10.04399057,8.597174939,3.472829205,6.169591316,3.609684054,9.989484753,90.01051525,21.572,285.425,3.425,0.806047391,14.60869565,
AF_E2_072716.CSV,Ameriflux,,2016,post,9.99534152,3.669098792,13.46228594,10.63167818,40,9.925,6.376133841,4.581946177,20.587,13.52725,5.341344578,2.141242403,0,0,0.684090909,188.6155172,9.263052579,10.13959438,4.360902393,7.215003555,4.507186996,21.81733961,78.18266039,20.587,323.95,4.325,0.89527857,15.90205761,
AF_E3_072716.CSV,Ameriflux,,2016,post,11.84779441,4.398253296,19.34463206,12.61868648,40,11.9,5.853865326,5.772614392,23.529,16.368625,6.561354112,2.578423245,1,0.025,0.686,293.7440822,12.09846848,12.13965167,5.365851058,8.722044756,4.618462284,10.63598657,89.36401343,23.529,253.275,5.15,0.927835629,19.43927445,
AF_E4_072716.CSV,Ameriflux,,2016,post,11.19447265,5.410111819,29.2693099,12.40378148,40,9.05,7.003146578,7.092610817,30.66,19.161125,7.116977461,3.049367397,0,0,0.73828125,2885.437704,35.73896821,40.10191835,8.77496501,8.049050443,6.81872241,2.816166884,97.18383312,30.66,287.75,6.475,0.914436098,22.89838808,
AF_E5_0729016.CSV,Ameriflux,,2016,post,7.1481318,4.599948072,21.15952226,8.458722899,30,5.633333333,6.904081994,4.686615817,26.682,12.4825,5.776070282,2.702713511,3,0.1,0.796428571,481.5798186,11.42133048,18.73854393,7.64038138,5.638979787,3.842657855,31.05192822,68.94807178,26.682,349.3333333,6.533333333,0.880905624,15.96996177,
AF_E6_0729016.CSV,Ameriflux,,2016,post,10.10535,3.702476889,13.70833511,10.74633544,40,10.625,4.901384038,5.568627783,22.536,15.006475,7.676231138,3.046358619,0,0,0.623958333,335.3893606,14.37142957,11.35127186,4.741119861,6.431877567,4.138082744,2.726571208,97.27342879,22.536,291.7,5.25,0.859341818,17.10024931,
AF_E7_0729016.CSV,Ameriflux,,2016,post,9.799002175,4.791934179,22.96263317,10.88159046,40,8.7,5.499695972,5.774390855,31.917,15.48685,5.261789095,2.092916009,1,0.025,0.771969697,353.3434488,12.31904128,14.19805165,8.041003702,6.885970744,4.797930882,28.84494883,71.15505117,31.917,359.2,8.15,0.876369148,19.29733759,
AF_E8_0729016.CSV,Ameriflux,,2016,post,10.39916952,4.215482221,17.77029035,11.20128385,40,9.825,7.816798561,6.924084684,25.769,17.31915,7.250765066,2.556262589,0,0,0.662962963,643.2127944,20.25247668,15.26597468,6.056892681,7.018209463,5.044294392,2.686793886,97.31320611,25.769,263.45,5.65,0.901184768,20.51021672,
AF_E9_0729016.CSV,Ameriflux,,2016,post,5.301268466,3.579384993,12.81199693,6.376457036,50,3.5,8,4.214890998,25.325,12.9546,5.46793235,3.248072142,0,0,0.754615385,833.0744392,17.34497629,23.07002897,8.921258468,4.011885949,4.482969529,23.70719019,76.29280981,25.325,323.06,7.3,0.803503324,16.07852741,
AF_F 8_0729016.CSV,Ameriflux,,2016,post,10.13252615,3.042595835,9.257389413,10.56854015,40,9.625,5.628229646,4.802176323,21.211,15.431125,7.266670362,2.605926502,0,0,0.585227273,225.4681609,12.49878107,8.321576337,3.376653321,7.031545205,3.822482151,1.45045045,98.54954955,21.211,277.625,4.25,0.815875944,16.03381875,
AF_F1_0729016.CSV,Ameriflux,,2016,post,8.514301353,2.434991028,5.929181304,8.847275248,40,8.475,5.429661497,3.762074578,19.033,13.1268,7.175124054,2.337402867,0,0,0.52375,187.5094688,10.84009287,8.36671114,3.652844906,5.742053766,3.399660124,3.690316073,96.30968393,19.033,297.525,3.925,0.679249739,13.97256714,
AF_F1_080712.CSV,Ameriflux,,2012,pre,8.722762064,2.542428055,6.463940417,9.076834246,40,9.3,6.950893469,3.804181235,19.948,11.732925,7.864780447,2.970251417,0,0,0.594047619,124.2977404,8.228899388,7.522164268,3.539651854,5.653175029,3.181216638,0.703555809,99.29644419,19.948,263.075,3.95,0.631954191,12.12902889,
AF_F1_080712_TOWARDS.CSV,Ameriflux,,2012,pre,7.715554791,1.769342456,3.130572727,7.910884536,40,7.325,5.449572382,3.399754893,19.058,11.95705,7.578453851,2.873456054,0,0,0.5725,106.4874156,8.176817879,6.295003175,3.844045405,5.200368876,3.047043702,1.38576779,98.61423221,19.058,267.125,3.85,0.593095134,11.86488131,
AF_F2_0729016.CSV,Ameriflux,,2012,pre,7.95435533,3.645041549,13.2863279,8.730746727,40,6.45,5.98361428,4.437312654,20.538,14.08655,5.193951643,2.08112245,0,0,0.613636364,277.0159375,11.41610332,12.11150372,5.509826666,6.395858641,4.550403144,30.22445281,69.77554719,20.538,358.775,5.3,0.924197214,18.02869619,
AF_F2_080712.CSV,Ameriflux,,2012,pre,8.003983524,3.618178873,13.09121836,8.765140624,40,7.675,6.703382103,4.681592431,18.841,11.8755,7.043687277,3.170912247,0,0,0.65125,207.3551676,9.866014891,10.48889497,4.96636176,6.527660974,4.550624534,2.034493442,97.96550656,18.841,242.2,4.15,0.937666488,16.60076775,
AF_F3_0729016.CSV,Ameriflux,,2012,pre,6.965435662,4.38318417,19.21230347,8.200566434,40,5.475,5.349905262,4.966490274,18.564,10.64265,3.044998202,1.45700543,1,0.025,0.72875,277.1840023,9.937978201,13.3574171,6.160424771,4.965348666,4.208131927,48.51122024,51.48877976,18.564,402.3,4.75,0.953923402,16.39018448,
AF_F3_080712.CSV,Ameriflux,,2012,pre,5.81916117,5.056886372,25.57209978,7.667818073,40,5.225,6.703373496,5.474825837,19.601,9.368325,4.390966653,2.567704076,6,0.15,0.783333333,53.8719919,4.425408904,5.855574091,6.39363118,5.97824944,4.8883025,27.17417882,72.82582118,19.601,306.85,5.675,0.953421874,16.0952381,
AF_F4_0729016.CSV,Ameriflux,,2012,pre,8.011540587,2.216661993,4.913590391,8.305151005,40,8.1,6.961898223,3.821665632,21.002,11.240225,7.665081048,3.228010535,0,0,0.665909091,123.7422679,6.892907852,8.730984435,3.587157903,5.331606354,2.682711638,5.118397086,94.88160291,21.002,274.625,4.025,0.707232391,11.65533981,
AF_F5_0729016.CSV,Ameriflux,,2012,pre,9.791601286,4.034393611,16.27633181,10.57094505,40,8.725,6.745994214,6.660205202,25.291,17.7205,6.076105166,2.21018086,0,0,0.617307692,1147.837267,25.70772179,22.06695058,6.580563377,6.581478194,5.264370867,9.71278567,90.28721433,25.291,323.925,6.2,0.926176738,21.93353642,
AF_F6_0729016.CSV,Ameriflux,,2012,pre,8.089614472,4.156940744,17.28015635,9.07138439,40,8.075,5.907059581,6.382618625,26.944,15.086325,7.174082974,3.103587747,0,0,0.732142857,979.3593887,22.13960006,22.11780951,6.405205585,4.570047926,3.877119028,3.367382271,96.63261773,26.944,288.925,6.75,0.818282064,17.10376283,
AF_F7_0729016.CSV,Ameriflux,,2012,pre,4.293196489,3.127967073,9.784178011,5.281058117,30,3.533333333,8,4.256705326,18.089,8.8394,4.017315708,2.199650834,1,0.033333333,0.722807018,209.5292541,8.201110708,11.92774234,5.773715768,2.9816129,2.781607899,28.21437351,71.78562649,18.089,406.9,4.166666667,0.738700008,10.95873573,
AF_G1_0729016.CSV,Ameriflux,,2012,pre,5.592608894,1.668805225,2.784910877,5.830314086,40,4.775,6.20931323,2.516484116,21.281,9.5225,6.201953015,2.845186877,0,0,0.732954545,59.63452852,5.789584193,5.110307563,4.391466883,3.444037724,2.129830089,12.26573092,87.73426908,21.281,313.6,4.35,0.742525488,10.57747558,
AF_G2_0729016.CSV,Ameriflux,,2012,pre,9.155989661,6.156517911,37.90271279,10.99032719,40,9.325,7.056798577,7.981990948,24.019,14.2246,5.100158514,2.131361669,1,0.025,0.713,652.9511894,17.15290135,18.9401469,8.547148746,6.344321838,5.471687642,28.34549878,71.65450122,24.019,328.925,5.225,0.949582456,20.90053286,
AF_G3_0729016.CSV,Ameriflux,,2012,pre,8.478568012,3.008912067,9.053551827,8.984059693,40,8.75,6.220927695,4.424581684,21.731,12.2238,7.509515427,3.062885735,0,0,0.630434783,164.1966153,9.531185903,8.564643048,4.433518012,5.389803831,3.151051179,1.292648611,98.70735139,21.731,284.425,4.65,0.796664773,14.70737913,
AF_G4_0729016.CSV,Ameriflux,,2012,pre,8.848995869,3.486817364,12.15789533,9.495192249,40,9.375,5.282447379,6.00720721,23.872,14.894275,7.26118378,2.780259077,0,0,0.644,617.8452988,19.48103864,15.43808383,5.384905184,5.129813597,4.064791268,4.245245798,95.7547542,23.872,316.95,5.075,0.853806534,18.17785427,
AF_G5_0729016.CSV,Ameriflux,,2012,pre,8.655262723,4.434339635,19.663368,9.699760647,40,7.625,5.567659252,5.628168623,31.352,16.214325,7.588055547,3.160431646,0,0,0.7578125,1373.970602,23.92801709,28.309373,9.026272855,4.786784787,3.526538888,1.648643857,98.35135614,31.352,282.175,8.475,0.702502178,15.3809219,
AF_G6_0729016_last10m.CSV,Ameriflux,,2012,pre,9.129952423,5.045985665,25.46197133,10.30882173,10,9.4,5.796561858,5.758086102,25.714,15.0589,7.936209209,4.015532128,0,0,0.766666667,151.8607649,10.33127199,6.717557891,6.177782206,5.97367121,4.646663429,0.298994292,99.70100571,25.714,368.1,5.8,0.769415806,12.36448598,
AF_G6_0729016.CSV,Ameriflux,,2012,pre,8.974189274,3.764425491,14.17089928,9.707451215,30,9.1,6.889932193,6.121471538,24.525,15.2107,7.080935163,3.215542267,0,0,0.687179487,815.7328508,20.30963298,20.08112693,5.849957861,5.039867007,4.062612883,3.767553374,96.23244663,24.525,292.1,4.666666667,0.868526657,18.05215282,
AF_G7_0729016.CSV,Ameriflux,,2012,pre,8.222304224,5.833090081,34.02493989,10.03895429,40,7.8,6.386843158,8.218802708,29.603,15.715775,6.077819285,2.577505232,1,0.025,0.758870968,911.7268268,21.47914034,21.22200172,8.258870893,5.1147832,5.038930356,12.62352566,87.37647434,29.603,313.825,9,0.8454781,18.53638814,
AF_G8_0729016.CSV,Ameriflux,,2012,pre,6.057967864,2.889424688,8.348775027,6.696195211,40,5.275,6.111672838,3.999919871,16.656,10.969725,5.948404658,2.809162087,0,0,0.613888889,90.86693742,7.149024135,6.305425547,3.959895473,4.35161778,3.028005602,10.07374863,89.92625137,16.656,318.775,3.6,0.881452773,13.7810271,
AF_G8a_0729016.CSV,Ameriflux,,2012,pre,4.415391202,1.894821226,3.590347479,4.795442447,40,3.35,6.710663647,2.381014651,23.381,9.794125,5.089836415,2.881245007,0,0,0.775,53.4732428,4.788363233,5.526736862,5.890483434,2.940384111,2.233336838,17.26887615,82.73112385,23.381,401.425,5.075,0.712954089,10.48449438,
AF_G8b_0729016.CSV,Ameriflux,,2012,pre,6.673606542,3.009030194,9.05426271,7.305130417,40,5.925,6.589286363,4.053409454,20.273,11.8808,6.318968313,2.543757904,0,0,0.613095238,99.21557928,7.391327392,6.677114546,3.943064812,4.508175869,2.696122107,8.337022281,91.66297772,20.273,338.975,3.825,0.771346017,13.81983514,
AF_G9_0729016.CSV,Ameriflux,,2012,pre,9.391894973,4.863351157,23.65218447,10.54839187,40,8.8,5.922947919,6.532757693,25.422,15.410625,4.776825448,1.916931476,0,0,0.686538462,326.2791272,12.80461887,12.7405205,5.766445822,7.20077368,5.014781796,22.39146431,77.60853569,25.422,339.875,4.75,0.894122469,19.25987677,
AF_I2_0729016.CSV,Ameriflux,,2012,pre,10.85830622,3.44927921,11.89752707,11.37993422,40,11.225,4.974314724,5.695195906,20.68,16.16495,7.217766388,2.700742305,0,0,0.580681818,334.430509,14.81208595,10.72532605,3.902341368,7.307448054,4.33911297,3.43387471,96.56612529,20.68,269.5,3.725,0.900783119,17.98929845,
AF_Q5_072516.CSV,Ameriflux,,2012,pre,10.47617867,4.340943741,18.84379256,11.31914384,40,9.2,5.69581349,5.716373245,21.254,16.07625,5.593541093,2.41328714,1,0.025,0.660227273,250.6121379,11.54230752,10.83454083,4.432748506,8.465854215,4.719572963,20.70034347,79.29965653,21.254,298.55,4.25,0.940455134,18.3011259,
AF_Q5_080612.CSV,Ameriflux,,2012,pre,10.16478981,3.959157511,15.67492819,10.8906385,40,9.775,5.289824285,4.62150769,20.71,14.048875,6.510393196,3.030283437,0,0,0.698863636,206.8636856,9.171779052,11.07890584,5.190185196,8.084859259,4.811548829,6.771532707,93.22846729,20.71,260.775,4.45,0.953489831,18.38832155,
AF_Q7_072516.CSV,Ameriflux,,2012,pre,8.871767333,3.652179632,13.33841607,9.576701482,40,7.325,7.994627267,4.763038784,21.166,14.067325,6.238764514,2.851032051,0,0,0.675,423.4653895,13.48953792,15.54019807,5.024189749,6.671097278,4.746241232,7.724823871,92.27517613,21.166,301.75,3.85,0.921870058,17.2274642,
AM_A2_2012.CSV,Ameriflux,,2012,pre,12.12489125,4.03619044,16.29083327,12.76309329,40,12.95,5.68450949,6.400921408,23.668,17.525175,7.799585862,2.780755576,0,0,0.593,722.5326999,22.12697053,15.26204033,5.123920834,7.641690002,5.130240654,1.316857581,98.68314242,23.668,277.3,4.65,0.920411494,20.76582675,
AM_A3_2012.CSV,Ameriflux,,2012,pre,11.46638929,4.337702613,18.81566396,12.24023511,40,10.775,5.902024733,5.627257382,19.608,14.4728,5.837277221,2.611608167,1,0.025,0.71547619,142.8767315,7.7349228,9.113051125,3.956978919,10.4956792,4.59813601,11.6325914,88.3674086,19.608,248.35,3.525,0.879059345,14.59029374,
AM_A4_2012.CSV,Ameriflux,,2012,pre,10.96834877,5.076206497,25.7678724,12.05936774,40,10.425,5.364070277,6.464449131,19.951,15.20115,5.671172593,2.560120434,0,0,0.705952381,316.8611158,12.23187617,12.93222027,4.86014472,8.154727793,5.798824069,10.76108168,89.23891832,19.951,269.15,2.775,0.931331537,16.22148365,
AM_A5_2012.CSV,Ameriflux,,2012,pre,10.40904737,4.818066884,23.2137685,11.4447233,40,9.35,6.420280938,6.712216188,22.537,16.77015,6.03681388,2.641349631,0,0,0.675,498.325775,17.51011222,13.84636216,4.512123052,8.019107992,5.965115053,8.762832046,91.23716795,22.537,236.35,3.575,0.936197523,19.42218675,
AM_B2_2012.CSV,Ameriflux,,2012,pre,7.676422115,3.633424681,13.20177491,8.473440094,40,7,6.42009453,5.742330448,21.659,14.602525,6.49939911,3.261616679,0,0,0.710869565,704.0147903,18.5611261,18.96046909,5.770422133,5.343852243,4.803082655,4.958395076,95.04160492,21.659,219.45,4.25,0.866802899,15.87881508,
AM_B3_2012.CSV,Ameriflux,,2012,pre,8.149286568,3.847625827,14.8042245,8.991384235,40,7.225,6.161872922,5.516815785,22.441,15.66585,6.393591588,2.766423475,0,0,0.617391304,358.9209739,15.62164578,10.71844937,4.574774813,6.183839944,4.912118854,5.429050815,94.57094919,22.441,208.725,5,0.927759699,18.81895504,
AM_C1_2012.CSV,Ameriflux,,2012,pre,8.02913167,2.978104212,8.869104699,8.550691928,40,7.175,4.645259508,4.156474714,20.362,13.197225,5.564309546,2.179138576,0,0,0.639285714,227.2738239,10.58962844,10.73003231,4.660744573,5.97532931,3.624071838,12.94661623,87.05338377,20.362,238.025,4.6,0.865335021,15.41195232,
AM_C2_2012.CSV,Ameriflux,,2012,pre,9.126627839,3.746202338,14.03403196,9.8477671,40,8.05,6.363528083,4.924819403,22.426,14.9412,6.243529445,2.7055832,0,0,0.676086957,398.2457646,14.76442932,13.42599685,5.261217039,6.501359184,4.917127113,8.019791774,91.98020823,22.426,242.65,4.25,0.951058868,19.4745614,
AM_C3_2012.CSV,Ameriflux,,2012,pre,5.487041913,2.284724961,5.219968148,5.93271421,40,5.075,6.961135152,2.786298896,16.414,8.834425,5.665061667,2.94739647,0,0,0.667647059,40.05286271,3.894159123,4.988826258,4.217877653,4.248307509,2.640388782,11.25190066,88.74809934,16.414,296.075,3.45,0.8466567,11.68252516,
AM_C4_2012.CSV,Ameriflux,,2012,pre,6.651412399,3.407745943,11.61273241,7.454106318,40,5.75,5.641121266,4.823819106,24.723,15.6237,7.251458136,3.234384044,0,0,0.720192308,579.9861734,17.35944046,16.69239349,6.969792813,4.065582488,3.466315613,2.181752614,97.81824739,24.723,277.425,6.45,0.743556709,14.11585264,
AM_C5_2012.CSV,Ameriflux,,2012,pre,7.133808411,3.759092459,14.13077611,8.041686959,40,5.975,7.36207618,4.785059547,22.852,13.94085,6.824920109,3.336868547,0,0,0.678125,347.7411855,13.33793792,13.03229057,6.123131294,5.971324234,4.98918877,3.804135778,96.19586422,22.852,256.425,4.75,0.914302434,18.91087344,
AM_C7_2012.CSV,Ameriflux,,2012,pre,11.16247787,4.094482915,16.76479034,11.87209261,40,10.9,7.482923736,6.221550635,29.575,18.4735,7.81496277,3.0045706,0,0,0.723387097,956.5213541,23.38683329,20.23801825,6.420000807,7.359761429,4.010112982,0.22183642,99.77816358,29.575,259.325,6.275,0.795581067,17.76906812,
AM_C8_2012.CSV,Ameriflux,,2012,pre,7.397335752,4.697363588,22.06522468,8.731218145,40,6.075,6.242445976,6.354435156,26.234,16.07055,6.745614715,3.004543467,0,0,0.698148148,1520.060341,25.7478806,29.27638955,7.810445284,5.258313356,5.661005292,3.099754127,96.90024587,26.234,284.825,4.175,0.795232717,17.00064381,
AM_C9_2012.CSV,Ameriflux,,2012,pre,8.506319459,4.908464803,24.09302672,9.790207954,40,7.7,4.905177542,6.524902986,27.819,17.853525,6.717978137,2.67160094,0,0,0.689655172,1515.44021,24.19016099,30.50043149,7.26279235,6.652887251,6.263832768,2.924102344,97.07589766,27.819,232.675,5.225,0.858786749,20.26749489,
AM_D10_2012.CSV,Ameriflux,,2012,pre,9.744473559,4.013536994,16.10847921,10.51953099,40,9.25,6.28493636,5.591889731,23.444,15.325225,7.05024217,2.76368245,0,0,0.659375,319.6950761,14.91690083,9.858049787,4.154875749,6.657698337,4.492461037,2.999240699,97.0007593,23.444,263.525,4.8,0.892516784,17.9080556,
AM_D2_2012.CSV,Ameriflux,,2012,pre,6.869974998,3.166957265,10.02961832,7.548207359,40,5.475,7.489937392,3.954792613,24.83,13.329775,6.514718799,3.043992414,0,0,0.754807692,645.4498742,14.64780961,20.75792735,6.782120289,4.912646924,4.140960216,7.490901739,92.50909826,24.83,247.425,7.325,0.85627508,15.75599709,
AM_D4_2012.CSV,Ameriflux,,2012,pre,8.678538771,5.999206792,35.99048213,10.50750947,40,6.875,7.3762238,7.00983741,27.623,15.473875,6.334323138,3.490254529,0,0,0.762931034,1109.53745,19.32151373,27.13331084,8.224365327,7.707702194,7.359133699,5.04587156,94.95412844,27.623,261.725,6.05,0.924286979,20.90821122,
AM_D6_2012.CSV,Ameriflux,,2012,pre,4.8514521,2.714289532,7.367367663,5.542541921,40,4.525,7.160667102,3.021185877,19.313,7.71385,6.209762919,3.216206377,6,0.15,0.75,36.01361566,4.031679099,4.445129841,5.10220373,3.884796736,2.203014318,16.79668689,83.20331311,21.828,259.7,4.45,0.811227767,10.61007958,
AM_D8_2012.CSV,Ameriflux,,2012,pre,5.474259597,1.995836097,3.983361727,5.818186644,40,4.8,5.956453328,2.482761077,22.422,8.840975,7.723089672,3.465313203,0,0,0.717391304,114.4245063,5.583710436,9.123962079,4.943050426,3.696004129,2.356730909,0.479358247,99.52064175,22.422,255.675,4.95,0.622212806,10.31431187,
AM_E1_2012.CSV,Ameriflux,,2012,pre,8.862453226,3.482599813,12.12850146,9.506227754,40,8.425,3.828212119,5.15347779,21.253,14.76925,6.562157974,2.133900551,0,0,0.544318182,209.1060673,11.71932083,8.471339125,3.729791393,6.674181734,4.144517373,5.454190653,94.54580935,21.253,256.35,3.225,0.85096755,17.13018004,
AM_E3_2012.CSV,Ameriflux,,2012,pre,11.21401852,4.058341515,16.47013585,11.9085093,40,10.225,5.983961926,5.020407073,26.029,17.24835,5.655852169,2.088366762,0,0,0.678703704,286.3582741,13.07568089,10.74173372,4.563058194,8.715625325,5.060696821,12.93419633,87.06580367,26.029,231.875,4.375,0.894014326,19.44275795,
AM_E5_2012.CSV,Ameriflux,,2012,pre,11.67812765,5.7051808,32.54908796,12.9658793,40,10.1,6.007492541,6.724619902,26.324,17.67295,6.133405167,2.603473797,0,0,0.726851852,1124.443038,20.0038256,26.91263644,6.727318412,7.120847946,5.737875608,12.21743811,87.78256189,26.324,232.375,5.375,0.947235729,21.84910871,
AM_E7_2012.CSV,Ameriflux,,2012,pre,8.775342077,5.200793934,27.04825754,10.16753066,40,7.8,6.924237757,6.560175107,30.111,15.7255,6.486840552,3.043082182,0,0,0.753225806,537.0307913,15.89941335,16.85940231,6.91946755,6.167067137,4.916254159,7.789929839,92.21007016,30.111,242.425,7.2,0.877884575,19.40240365,
AM_E9_2012.CSV,Ameriflux,,2012,pre,7.658241209,3.783443026,14.31444113,8.52087076,40,5.95,7.843794,5.978379851,25.632,16.345725,6.449187497,3.1333865,0,0,0.711111111,704.280124,20.60401237,16.72587212,5.698753782,8.892868341,6.663252467,7.48046875,92.51953125,73.05,384.125,7.125,0.891195431,18.98283931,
FASET_A1_072316.CSV,FASET,,2016,post,5.548611834,2.335918113,5.456513429,6.008926183,40,5.25,6.319050293,2.96777565,19.526,8.003125,5.229303049,2.458033869,2,0.05,0.747619048,39.88354416,3.531943291,5.235352973,3.631792347,4.436265301,2.219447572,21.23326067,78.76673933,19.526,401.5,4.45,0.771936126,9.795989538,
FASET_A2_072316.CSV,FASET,,2016,post,5.921509253,2.658313181,7.066628969,6.477208896,40,5.3,7.398538408,3.014494898,19.984,8.80675,5.667076343,2.733060772,0,0,0.757142857,134.2724167,5.396806346,10.25411615,3.820874344,3.98740917,2.298852179,17.84295453,82.15704547,19.984,509.85,3.85,0.747825981,9.419646899,
FASET_B1_072316.CSV,FASET,,2016,post,6.991018469,2.482258998,6.161609732,7.408232497,40,6.675,5.48289713,3.474356609,16.613,9.1418,5.287851846,2.370702473,0,0,0.665277778,38.44334258,4.068375514,4.678852771,2.896847802,4.88760033,2.464577036,17.76360429,82.23639571,16.613,368.575,3.45,0.755140143,9.950488265,
FASET_B2_072316.CSV,FASET,,2016,post,6.515265557,2.361086496,5.57472944,6.919829947,40,6.425,7.36358147,3.657710507,17.351,8.85655,6.809694543,3.580303929,0,0,0.7125,83.80395328,6.010747498,6.904698965,4.249411519,4.170342892,2.338729063,6.783558494,93.21644151,17.351,348.025,4.675,0.742597214,10.02315789,
FASET_B3_072316.CSV,FASET,,2016,post,10.10047027,3.570013956,12.74499964,10.69793785,40,9.675,5.84809123,4.97371295,22.81,13.127475,6.274199064,2.876640353,2,0.05,0.742708333,117.4034118,7.415192216,7.90052759,4.866197299,8.458389312,3.717629412,15.71520205,84.28479795,22.93,350.9,4.675,0.871132386,15.01575191,
FASET_C1_072316.CSV,FASET,,2016,post,6.163405129,1.472260528,2.167551062,6.332529121,40,6.025,6.466187564,2.118145052,12.884,7.69355,7.599478677,3.919361665,0,0,0.614285714,11.81271469,2.612213734,2.233619058,2.270082411,4.178153742,1.8203223,2.301810237,97.69818976,12.884,320.525,3.275,0.728186283,8.287033748,
FASET_C2_072316.CSV,FASET,,2016,post,7.400147125,2.77934259,7.724745234,7.892642401,40,7.175,5.538827853,3.288577746,17.774,10.28155,3.955824321,1.852298076,1,0.025,0.738157895,20.16310807,3.092261883,3.255921455,4.331523886,6.172232159,2.609202424,35.62122656,64.37877344,17.774,393.5,3.325,0.8928172,12.76216565,
FASET_C3_072316.CSV,FASET,,2016,post,8.714221423,3.848744326,14.81283288,9.50684843,40,8.25,6.204903115,4.876684456,19.719,12.207225,6.044644357,2.938823156,1,0.025,0.726190476,213.8238136,10.49043236,10.18698398,5.591576382,6.566269751,4.162750263,14.53479157,85.46520843,19.719,315.575,4.4,0.935329359,16.14774115,
FASET_D1_072316.CSV,FASET,,2016,post,7.389815165,3.25706252,10.60845626,8.059318397,40,6.5,6.208728219,4.557327152,21.311,11.451625,6.115653873,2.982800642,0,0,0.732954545,186.5713265,9.07421473,10.2093072,4.454280014,5.803547991,4.315040427,10.88936406,89.11063594,21.311,315.8,3.65,0.888556007,14.50617284,
FASET_D2_072316.CSV,FASET,,2016,post,6.765362271,3.926849957,15.42015058,7.797741563,40,5.825,7.10977392,4.689800717,20.561,10.51085,3.312292999,1.619869982,5,0.125,0.748863636,180.1843523,7.857908532,10.88290521,5.632788322,6.282854379,3.948314665,42.56711031,57.43288969,20.561,443.425,4.775,0.924100433,15.6091403,
FASET_D3_072316.CSV,FASET,,2016,post,8.792162638,3.733366315,13.93802404,9.53371372,40,8.75,6.67172099,5.092729861,18.681,12.512775,5.252962972,2.230507814,2,0.05,0.69875,302.3433323,10.94960928,13.50738275,4.6725299,6.985930727,4.024827577,23.14686697,76.85313303,18.681,379.55,4.15,0.929218861,15.57548941,
FASET_E1_072316.CSV,FASET,,2016,post,8.315356462,3.22052369,10.37177284,8.902675531,40,8.4,6.482899709,3.6710929,20.278,11.898075,6.67954015,3.398917231,0,0,0.725,41.2739733,5.288084134,3.648306386,4.315802961,6.179103783,3.527048205,6.649992644,93.35000736,20.278,339.975,4.5,0.883897408,13.76347692,
FASET_F1_072316.CSV,FASET,,2016,post,9.474008739,4.201185271,17.64995768,10.34241511,40,9.525,6.618062862,5.826497827,21.917,13.842125,6.547592798,2.718338435,0,0,0.65326087,187.8961185,10.61993836,8.666777241,5.52082741,6.764649044,4.087328481,9.912656559,90.08734344,21.917,303.525,5.05,0.872875128,16.60319791,
