"","year","plot","transect","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1",2012,NA,NA,9.49928326239474,4.12282786488158,17.5536717304868,10.3628506605395,46.7105263157895,8.9404385965,6.40234197178947,5.42721503061842,21.9831578947368,14.7104098332895,6.65735008342105,2.89649376706579,0.276315789473684,0.00638157894736842,0.672816707157895,395.604890877237,13.4890800747632,13.0524044311053,5.15748943427632,7.30645359801316,4.9645143189079,5.87245019026316,94.1275498093421,22.6525789473684,263.021644736842,4.52258771930263,0.909691701,17.8259447411842
"2",2016,NA,NA,8.21606622277049,3.75611312537705,15.4368022128033,9.06055076047541,39.672131147541,7.58674863386885,6.24145483559016,5.02700550634426,23.2208196721311,13.3757290983607,6.02141048063934,2.59862138952459,0.672131147540984,0.0173497267704918,0.698281505786885,458.992594108525,13.1443774826557,14.25350445,5.88707033811475,5.83397333247541,4.12532722455738,14.8486281240164,85.1513718762295,23.2662786885246,316.612595627869,5.18633879781967,0.843584723836066,16.0183825733115
