"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","GRSM_64C.CSV",11.3456918127725,5.87613839405472,34.5290024260839,12.7432531198217,40,11.025,7.91302022070839,7.32920921329905,33.342,19.547225,7.36263197355505,3.17767054084703,0,0,0.726470588235294,1489.41479318169,28.2700561105904,26.2720140203556,8.82331502760057,"GRSM_64C.CSV",7.27428344966782,6.47370665951675,1.78409184769142,98.2159081523086,33.342,605.475,8.275,0.910136931750472,24.9520375045078
