"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","hbef_ise_2017_p9_t2.CSV",7.81362104137774,4.79239917899766,22.9670898908575,9.12437362267075,30,7.43333333333333,5.04755611537555,6.22942590664957,22.524,13.9632666666667,7.03222512482776,3.09869933924548,0,0,0.697222222222222,395.487586638148,13.666363642011,14.4470789934321,6.32244820506638,"hbef_ise_2017_p9_t2.CSV",4.78401075794621,4.20357178266944,2.58038904327114,97.4196109567289,22.524,419.966666666667,7.8,0.803639143801628,15.144678138942
