"",".id","xbin","zbin","bin.hits","sky.hits","can.hits","lidar.pulses","Freq","hit.count","phi","dee","x.counter","sum.dee","fee","cvr","olai","vai"
"1","1",1,0,0,0,364,364,1,0,1,0,1,5.89989735358249,0,0,8,0
"2","1",1,1,0,0,364,364,1,0,1,0,1,5.89989735358249,0,0,8,0
"3","1",1,2,151,0,364,364,1,151,0.586301369863014,0.53392133856064,1,5.89989735358249,0.0904967165634562,0.414835164835165,8,0.723973732507649
"4","1",1,3,12,0,364,364,1,163,0.553424657534247,0.0577083176206468,1,5.89989735358249,0.00978124095423551,0.032967032967033,8,0.0782499276338841
"5","1",1,4,0,0,364,364,1,163,0.553424657534247,0,1,5.89989735358249,0,0,8,0
"6","1",1,5,0,0,364,364,1,163,0.553424657534247,0,1,5.89989735358249,0,0,8,0
"7","1",1,6,0,0,364,364,1,163,0.553424657534247,0,1,5.89989735358249,0,0,8,0
"8","1",1,7,0,0,364,364,1,163,0.553424657534247,0,1,5.89989735358249,0,0,8,0
"9","1",1,8,7,0,364,364,1,170,0.534246575342466,0.0352681388374578,1,5.89989735358249,0.00597775464958599,0.0192307692307692,8,0.0478220371966879
"10","1",1,9,79,0,364,364,1,249,0.317808219178082,0.519409367457382,1,5.89989735358249,0.0880370176511614,0.217032967032967,8,0.704296141209291
"11","1",1,10,55,0,364,364,1,304,0.167123287671233,0.642716326933053,1,5.89989735358249,0.108936865917301,0.151098901098901,8,0.871494927338406
"12","1",1,11,7,0,364,364,1,311,0.147945205479452,0.121889817609037,1,5.89989735358249,0.0206596505505344,0.0192307692307692,8,0.165277204404275
"13","1",1,12,52,0,364,364,1,363,0.00547945205479452,3.29583686600433,1,5.89989735358249,0.558626136775592,0.142857142857143,8,4.46900909420474
"14","1",1,13,0,0,364,364,1,363,0.00547945205479452,0,1,5.89989735358249,0,0,8,0
"15","1",1,14,0,0,364,364,1,363,0.00547945205479452,0,1,5.89989735358249,0,0,8,0
"16","1",1,15,0,0,364,364,1,363,0.00547945205479452,0,1,5.89989735358249,0,0,8,0
"17","1",1,16,0,0,364,364,1,363,0.00547945205479452,0,1,5.89989735358249,0,0,8,0
"18","1",1,17,1,0,364,364,1,364,0.00273972602739726,0.693147180559945,1,5.89989735358249,0.117484616938133,0.00274725274725275,8,0.939876935505066
"19","1",1,18,0,0,364,364,1,364,0.00273972602739726,0,1,5.89989735358249,0,0,8,0
"20","1",1,19,0,0,364,364,1,364,0.00273972602739726,0,1,5.89989735358249,0,0,8,0
"21","1",1,20,0,0,364,364,1,364,0.00273972602739726,0,1,5.89989735358249,0,0,8,0
"22","1",1,21,0,0,364,364,1,364,0.00273972602739726,0,1,5.89989735358249,0,0,8,0
"23","1",1,22,0,0,364,364,1,364,0.00273972602739726,0,1,5.89989735358249,0,0,8,0
"24","1",1,23,0,0,364,364,1,364,0.00273972602739726,0,1,5.89989735358249,0,0,8,0
"25","2",2,0,0,0,363,363,1,0,1,0,1,5.89715386763674,0,0,8,0
"26","2",2,1,0,0,363,363,1,0,1,0,1,5.89715386763674,0,0,8,0
"27","2",2,2,0,0,363,363,1,0,1,0,1,5.89715386763674,0,0,8,0
"28","2",2,3,0,0,363,363,1,0,1,0,1,5.89715386763674,0,0,8,0
"29","2",2,4,0,0,363,363,1,0,1,0,1,5.89715386763674,0,0,8,0
"30","2",2,5,0,0,363,363,1,0,1,0,1,5.89715386763674,0,0,8,0
"31","2",2,6,0,0,363,363,1,0,1,0,1,5.89715386763674,0,0,8,0
"32","2",2,7,0,0,363,363,1,0,1,0,1,5.89715386763674,0,0,8,0
"33","2",2,8,0,0,363,363,1,0,1,0,1,5.89715386763674,0,0,8,0
"34","2",2,9,0,0,363,363,1,0,1,0,1,5.89715386763674,0,0,8,0
"35","2",2,10,8,0,363,363,1,8,0.978021978021978,0.0222231367847103,1,5.89715386763674,0.00376845123656509,0.0220385674931129,8,0.0301476098925207
"36","2",2,11,17,0,363,363,1,25,0.931318681318681,0.0489306234715801,1,5.89715386763674,0.00829732860458478,0.046831955922865,8,0.0663786288366783
"37","2",2,12,129,0,363,363,1,154,0.576923076923077,0.478892576662982,1,5.89715386763674,0.0812074074056501,0.355371900826446,8,0.6496592592452
"38","2",2,13,0,0,363,363,1,154,0.576923076923077,0,1,5.89715386763674,0,0,8,0
"39","2",2,14,26,0,363,363,1,180,0.505494505494505,0.132171773108483,1,5.89715386763674,0.0224128072753595,0.0716253443526171,8,0.179302458202876
"40","2",2,15,77,0,363,363,1,257,0.293956043956044,0.542106923147079,1,5.89715386763674,0.0919268744405895,0.212121212121212,8,0.735414995524716
"41","2",2,16,76,0,363,363,1,333,0.0851648351648352,1.23884162997676,1,5.89715386763674,0.210074496576298,0.209366391184573,8,1.68059597261039
"42","2",2,17,6,0,363,363,1,339,0.0686813186813187,0.215111379616945,1,5.89715386763674,0.0364771522746702,0.0165289256198347,8,0.291817218197361
"43","2",2,18,5,0,363,363,1,344,0.0549450549450549,0.22314355131421,1,5.89715386763674,0.0378391943508223,0.0137741046831956,8,0.302713554806578
"44","2",2,19,2,0,363,363,1,346,0.0494505494505494,0.105360515657826,1,5.89715386763674,0.0178663331536996,0.00550964187327824,8,0.142930665229597
"45","2",2,20,12,0,363,363,1,358,0.0164835164835165,1.09861228866811,1,5.89715386763674,0.186295340655301,0.0330578512396694,8,1.4903627252424
"46","2",2,21,5,0,363,363,1,363,0.00274725274725275,1.79175946922805,1,5.89715386763674,0.30383461402646,0.0137741046831956,8,2.43067691221168
