"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",7,2015,"control",7.64837037092371,2.13409558300044,5.66523210863377,11.4154248394148,19.2994145977673,21.508554682732,1.36976775980564,0.763694643521378,8,0,6.66737076687527,0.138401639490943
