"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",5,2017,"high",4.85700670613524,1.8849858532508,6.11185877456512,12.8161149777749,18.603595004595,22.9738969849119,1.38202131832575,0.586376153606833,3,0,7.20357770740308,0.0732002339405843
