"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",7,2017,"control",7.43707779405447,2.10620288593402,5.45460702537247,11.8175919528561,18.7348926688224,21.5158081384266,1.04775715175794,0.0296005431050275,9,0,6.32098852088843,0.156523355343296
