"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",8,2016,"double",5.86953447511564,1.96080549982922,5.99813660550738,12.5799555285717,19.694363262637,22.7602958783084,1.0554439726866,-0.0540050559359342,3,0,4.24554790864459,0.107029540489717
