"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",4,2016,"control",7.86676266069161,1.88172045891141,5.23008694181698,11.4838073580146,17.8357722649646,20.1030696331076,0.96344159480152,-0.419355979756381,8,0,7.20418864822834,0.0671540945992423
