"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",9,2016,"high",6.01714133703837,2.17735040631335,6.1312171796168,12.3444193705592,19.2907160808548,22.7061184307146,0.191827730245544,-1.09236911484144,3,0,3.82416056479853,0.190483544070203
