"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",5,2015,"high",7.44281320535015,1.98075861554899,5.71942734024308,11.9271800017918,17.8552556487582,20.3361745424576,0.520804406028588,-1.25193833495907,10,0,6.86698188004227,0.0367357779640002
