"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",8,2017,"double",5.61999605444921,1.8677967467983,5.72001780887372,12.1350457604275,18.3434050454358,22.3241328040447,1.28600829697221,0.627274300210751,2,0,3.69424510857821,0.0774623476742256
