"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",1,2017,"double",5.70790904774077,1.85984353985217,6.72874642142528,13.2838547614551,20.8586797435371,24.038563604446,1.71147983997726,1.86071483636543,2,0,3.75297311894687,0.0653813162142299
