"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",9,2015,"high",7.85698842255537,2.10561798925419,5.49058833287337,12.158162448404,17.4092430883763,20.2245509924817,1.08133489121134,-0.179388132004753,9,0,6.93590657634556,0.0561252815135815
