"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",2,2016,"low",7.62454916508711,2.23667896810357,6.52151815542681,13.7897305819682,23.1990129531532,24.6170182486178,1.2536509297714,0.187457303157968,6,0,6.47968241586521,0.108799999968626
