"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",6,2015,"low",7.27556029589484,5.38843094762206,14.3882051589357,38.8879770972891,38.8879770972891,38.8879770972891,1.72023750538983,2.08675218648787,6,0,7.27425969810159,0.000342276662216683
