"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",1,2016,"double",7.11382114864938,2.00748053490308,6.5234223739128,13.1067525783914,20.6037163735224,23.293940963281,0.920009195380944,0.370597682346226,5,0,4.47844254585831,0.194193599567971
