"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",4,2015,"control",7.63777477390897,1.86926124349911,5.36100889663178,11.8721878330819,17.4350842702903,19.8268394795483,0.986499912327849,-0.454694137345281,8,0,7.15522669644817,0.0458006189184339
