"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",2,2015,"low",7.40172311336675,3.84088817876368,17.0710801898554,44.5972575265522,44.5972575265522,44.5972575265522,2.82580746556067,6.98735254014522,6,0,7.37394897259529,0.0124548135497237
