"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",10,2016,"moderate",7.3994400800233,2.24412485351492,6.55713021141213,13.2595983312836,21.3008137178932,24.5318014576445,0.961368708677436,-0.241784941172166,3,0,5.93923850164056,0.120003803772979
